path,emotion,emotion_id,dataset,subset
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-05-01-02-02-04.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-05-02-01-01-04.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-05-02-01-02-04.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-05-02-02-01-04.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-05-02-02-02-04.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-01-01-04.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-01-02-04.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-02-01-04.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-02-02-04.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-01-01-04.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-01-02-04.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-02-01-04.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-02-02-04.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-01-01-04.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-01-02-04.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-02-01-04.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-02-02-04.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-01-01-04.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-01-02-04.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-02-01-04.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-02-02-04.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-01-01-05.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-01-02-05.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-02-01-05.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-02-02-05.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-01-01-05.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-01-02-05.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-02-01-05.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-02-02-05.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-01-01-05.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-01-02-05.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-02-01-05.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-02-02-05.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-01-01-05.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-01-02-05.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-02-01-05.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-02-02-05.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-01-01-05.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-01-02-05.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-02-01-05.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-02-02-05.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-01-01-05.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-01-02-05.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-02-01-05.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-02-02-05.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-01-01-05.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-01-02-05.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-02-01-05.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-02-02-05.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-01-01-05.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-01-02-05.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-02-01-05.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-02-02-05.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-01-01-05.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-01-02-05.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-02-01-05.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-02-02-05.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-01-01-05.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-01-02-05.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-02-01-05.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-02-02-05.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-01-01-05.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-01-02-05.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-02-01-05.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-02-02-05.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-01-01-06.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-01-02-06.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-02-01-06.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-02-02-06.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-01-01-06.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-01-02-06.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-02-01-06.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-02-02-06.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-01-01-06.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-01-02-06.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-02-01-06.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-02-02-06.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-01-01-06.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-01-02-06.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-02-01-06.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-02-02-06.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-01-01-06.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-01-02-06.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-02-01-06.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-02-02-06.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-01-01-06.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-01-02-06.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-02-01-06.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-02-02-06.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-01-01-06.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-01-02-06.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-02-01-06.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-02-02-06.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-01-01-06.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-01-02-06.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-02-01-06.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-02-02-06.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-01-01-06.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-01-02-06.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-02-01-06.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-02-02-06.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-01-01-06.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-01-02-06.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-02-01-06.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-07-01-02-02-06.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-01-01-06.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-01-02-06.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-02-01-06.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_06\03-01-07-02-02-02-06.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-01-01-01-01-07.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-01-01-01-02-07.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-01-01-02-01-07.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-01-01-02-02-07.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-03-01-01-01-07.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-03-01-01-02-07.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-03-01-02-01-07.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-03-01-02-02-07.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-03-02-01-01-07.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-03-02-01-02-07.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-03-02-02-01-07.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-03-02-02-02-07.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-04-01-01-01-07.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-04-01-01-02-07.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-04-01-02-01-07.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-04-01-02-02-07.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-04-02-01-01-07.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-04-02-01-02-07.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-04-02-02-01-07.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-04-02-02-02-07.wav,sad,4,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-05-01-01-01-07.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-05-01-01-02-07.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-05-01-02-01-07.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-05-01-02-02-07.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-01-01-07.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-01-02-07.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-02-01-07.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-05-02-02-02-07.wav,angry,5,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-01-01-07.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-01-02-07.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-02-01-07.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-06-01-02-02-07.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-01-01-07.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-01-02-07.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-02-01-07.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-06-02-02-02-07.wav,fearful,6,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-01-01-07.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-01-02-07.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-02-01-07.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-07-01-02-02-07.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-01-01-07.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-01-02-07.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-02-01-07.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_07\03-01-07-02-02-02-07.wav,disgust,7,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_08\03-01-01-01-01-01-08.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_08\03-01-01-01-01-02-08.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_08\03-01-01-01-02-01-08.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_08\03-01-01-01-02-02-08.wav,neutral,1,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_08\03-01-03-01-01-01-08.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_08\03-01-03-01-01-02-08.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_08\03-01-03-01-02-01-08.wav,happy,3,ravdess,speech
D:\Study Materials\ENSC 424\Project\ser-project\data\raw\ravdess\Audio_Speech_Actors_01-24\Actor_08\03-01-03-01-02-02-08.wav,happy,3,ravdess,speech
